Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.00030667075561,0.0,0.14299892339474868,0.1333333333333333,0.0,0.7416418066973834,0.13441121365623473,0.15789473684210525,0.0,0.4,0.0,0.0
0.0003133375111668,0.0,0.8512413834378499,0.2266666666666666,0.0,0.4235113375803901,0.9020886822566097,0.631578947368421,0.0,0.4,0.0,1.0
0.0003466712889505,0.0,0.02915116157854012,0.4,0.0,0.32961278935087057,0.399000763305808,0.21052631578947367,0.0,0.2,0.0,0.0
0.000360004800064,0.0,0.07231437326491733,0.4533333333333333,0.0,0.07869415203878283,0.9571160918742627,0.15789473684210525,0.0,0.2,0.0,0.0
0.0003733383111774,0.0,0.4094702540009052,0.5733333333333334,0.0,0.37789304637154925,0.22316286170286578,0.15789473684210525,0.0,0.2,0.0,0.0
0.0003866718222909,0.0,0.6690840921107715,0.1866666666666666,0.0,0.2814464040731515,0.4033724238428978,0.47368421052631576,0.0,0.0,0.0,1.0
0.0003933385778477,0.0,0.6650358324429664,0.4933333333333334,0.0,0.2594197063230686,0.5400735549233224,0.5263157894736843,0.0,0.2,0.0,0.0
0.0004000053334044,0.0,0.027964324874529243,0.64,0.0,0.008643477004549512,0.38859204774130873,0.10526315789473684,0.0,0.0,0.0,0.0
0.0004200056000746,0.0,0.3444784712732068,0.52,0.0,0.5915721337605445,0.31226146693498025,0.47368421052631576,0.0,0.4,0.0,0.0
0.0004266723556314,0.0,0.0,0.6133333333333334,0.0,0.5820035357172961,0.25813614599958357,0.05263157894736842,0.0,0.2,0.0,0.0
0.0004600061334151,0.0,0.2713797130159009,0.2,0.0,0.28252427285677084,0.5817778086184165,0.2631578947368421,0.0,0.4,0.0,0.5
0.0005000066667555,0.0,0.12481698394538929,0.1066666666666666,0.0,0.7473183570851386,0.3330788980639789,0.21052631578947367,0.0,0.2,0.0,0.0
0.0005066734223122,0.0,0.46986667469822113,0.2133333333333333,0.0,0.07977880282141614,0.34522239955589473,0.2631578947368421,0.0,0.0,0.0,0.0
0.0005266736889825,0.0,0.1870956206030275,0.4133333333333333,0.0,0.11955814682569772,0.7517174380681425,0.6842105263157896,0.0,0.4,0.0,0.5
0.0005333404445392,0.0,0.07640490065533852,0.6,0.0,0.22467790079629002,0.31226146693498025,0.10526315789473684,0.0,0.2,0.0,0.0
0.0005466739556527,0.0,0.05562049055583698,0.4666666666666667,0.0,0.5293292286360125,0.3434876136284782,0.894736842105263,0.0,0.4,0.0,0.0
0.0005533407112094,0.0,0.029765437715672395,0.1333333333333333,0.0,0.4249849839882478,0.22899174241898548,0.47368421052631576,0.0,0.2,0.0,0.0
0.0005600074667662,0.0,0.0,0.4933333333333334,0.0,0.34011646949386953,0.33904656165429187,0.42105263157894735,0.0,0.2,0.0,0.5
0.0005866744889931,0.0,0.08222494581099149,0.52,0.0,0.5242375471279944,0.34112830476719164,0.736842105263158,0.0,0.4,0.0,0.0
0.0006000080001066,0.0,0.02425738313950404,0.8266666666666667,0.0,0.13318466210342916,0.7286100895149539,0.631578947368421,0.0,0.0,0.0,0.0
0.0006133415112201,0.0,0.907144727054145,0.1733333333333333,0.0,0.39633791590231054,0.21164388314481983,0.15789473684210525,0.0,0.0,0.0,0.5
0.0006200082667768,0.0,0.8074831566483196,0.3066666666666666,0.0,0.5512690987248635,0.21511345499965304,0.21052631578947367,0.0,0.2,0.0,0.0
0.0006400085334471,0.0,0.010748476513653238,0.48,0.0,0.3019462548073132,0.39650267157032815,0.2631578947368421,0.0,0.2,0.0,0.0
0.0006466752890038,0.0,0.37068681079061255,0.1466666666666666,0.0,0.5169595498868156,0.2012351675803205,0.15789473684210525,0.0,0.2,0.0,0.0
0.0006533420445605,0.0,0.033290375335213125,0.72,0.0,0.007314632300255044,0.520435778224967,0.15789473684210525,0.0,0.0,0.0,0.0
0.000666675555674,0.0,0.01978744542698534,0.1733333333333333,0.0,0.35063119943253335,0.2775657483866491,0.42105263157894735,0.0,0.2,0.0,0.0
0.0006733423112308,0.0,0.6475645528879396,0.4133333333333333,0.0,0.14872047362890517,0.18666296579002142,0.05263157894736842,0.0,0.0,0.0,0.0
0.0006800090667875,0.0,0.9063143337875542,0.3066666666666666,0.0,0.3219365465435536,0.34057317327041836,0.3684210526315789,0.0,0.0,0.0,0.5
0.0006866758223442,0.0,0.0031729358957639214,0.48,0.0,0.27857328291670136,0.5782388453264867,0.3157894736842105,0.0,0.2,0.0,0.0
0.0007000093334577,0.0,0.01927613090652742,0.7866666666666666,0.0,0.0037425564319900303,0.6980778571924225,0.21052631578947367,0.0,0.0,0.0,0.0
0.0007066760890145,0.0,0.6485138262931933,0.1466666666666666,0.0,0.5588839495947244,0.2081743112899867,0.15789473684210525,0.0,0.2,0.0,0.5
0.0007266763556847,0.0,0.09873133145816539,0.3466666666666667,0.0,0.010487979557084031,0.5551314967732982,0.05263157894736842,0.0,0.0,0.0,1.0
0.0007400098667982,0.0,0.19084216013353392,0.4133333333333333,0.0,0.02581241842135477,0.2428700298383179,0.15789473684210525,0.0,0.0,0.0,0.0
0.0007466766223549,0.0,0.0066767069943374875,0.6266666666666667,0.0,0.11628502328134707,0.6939143709666228,0.47368421052631576,0.0,0.4,0.0,0.5
0.0007666768890251,0.0,0.06930691977956935,0.3333333333333333,0.0,0.1604087239267465,0.7077926583859553,0.2631578947368421,0.0,0.4,0.0,0.0
0.0007866771556954,0.0,0.015586620243954996,0.6266666666666667,0.0,0.13222279519570804,0.5667892582055374,0.2631578947368421,0.0,0.0,0.0,0.0
0.0007933439112521,0.0,0.527780826579639,0.1333333333333333,0.0,0.13313599286907218,0.03469571854833106,0.10526315789473684,0.0,0.0,0.0,0.0
0.0008000106668088,0.0,0.32453065977553297,0.1733333333333333,0.0,0.3205245373611873,0.31226146693498025,0.5263157894736843,0.0,0.4,0.0,0.0
0.0008066774223656,0.0,0.30372936157041197,0.6133333333333334,0.0,0.2576685821284659,0.2876275067656651,0.631578947368421,0.0,0.0,0.0,0.0
0.0008266776890358,0.0,0.0037987419131877273,0.4933333333333334,0.0,0.6813445477861225,0.22399555894802575,0.21052631578947367,0.0,0.2,0.0,0.0
0.0008333444445925,0.0,0.0,0.5333333333333333,0.0,0.239542916246085,0.22899174241898548,0.6842105263157896,0.0,0.2,0.0,0.0
0.0008533447112628,0.0,0.0,0.5066666666666667,0.0,0.3783671461868095,0.31226146693498025,0.5789473684210527,0.0,0.2,0.0,0.0
0.0008666782223762,0.0,0.011735598381395457,0.7466666666666668,0.0,0.0021494999355315945,0.06939143709666225,0.0,0.0,0.0,0.0,0.0
0.000873344977933,0.0,0.0,0.36,0.0,0.5567056046468898,0.31573103878981323,0.3157894736842105,0.0,0.4,0.0,0.0
0.0008800117334897,0.0,0.16639840056667773,0.8,0.0,0.09304007345619261,0.19089584345291788,0.3157894736842105,0.0,0.0,0.0,0.5
0.0008866784890465,0.0,0.048286879424886256,0.4,0.0,0.10857259941298418,0.21858302685448616,0.21052631578947367,0.0,0.0,0.0,0.0
0.0008933452446032,0.0,0.08560913458823037,0.4266666666666666,0.0,0.2147857506211561,0.5511761848587884,0.3684210526315789,0.0,0.2,0.0,0.0
0.0009133455112734,0.0,0.09589924605380992,0.4533333333333333,0.0,0.1205479184749195,0.6557490805634585,0.2631578947368421,0.0,0.4,0.0,0.0
0.0009200122668302,0.0,0.22407630880369075,0.44,0.0,0.3399431369188206,0.3758934147526195,1.0,0.0,0.4,0.0,0.5
0.0009266790223869,0.0,0.1510470992905281,0.4533333333333333,0.0,0.34758630887434755,0.4717923808202068,0.21052631578947367,0.0,0.2,0.0,0.0
0.0009533460446139,0.0,0.11908200699565816,0.1333333333333333,0.0,0.3696466928479584,0.26368746096731654,0.3157894736842105,0.0,0.2,0.0,0.0
0.0009666795557274,0.0,0.5071553383815232,0.2533333333333333,0.0,0.48666416879532287,0.8673929637082785,0.5263157894736843,0.0,0.4,0.0,1.0
0.0009866798223976,0.0,0.07376705449127366,0.1733333333333333,0.0,0.027876455917219843,0.14454236347234747,0.05263157894736842,0.0,0.0,0.0,0.0
0.0010066800890678,0.0,0.05183684148763033,0.12,0.0,0.3390689744694755,0.2775657483866491,0.15789473684210525,0.0,0.2,0.0,0.5
0.0010133468446245,0.0,0.0,0.0933333333333333,0.0,0.15558185021778523,0.2196932898480327,0.3157894736842105,0.0,0.0,0.0,0.0
0.0010200136001813,0.0,0.21724828654670458,0.2,0.0,0.606498429262025,0.6649781416973146,0.47368421052631576,0.0,0.4,0.0,0.5
0.001026680355738,0.0,0.012943804708628789,0.52,0.0,0.4442938580313795,0.47359655818471996,1.0,0.0,0.4,0.0,0.0
0.0010400138668515,0.0,0.041636327714449896,0.3733333333333333,0.0,0.8628107288526229,0.21511345499965304,0.5263157894736843,0.0,0.2,0.0,0.0
0.001080014400192,0.0,0.3303930767564655,0.56,0.0,0.6571581329931738,0.3570883352994241,0.42105263157894735,0.0,0.4,0.0,1.0
0.0010866811557487,0.0,0.3721137153809909,0.28,0.0,0.6389313191467576,0.47991117896051627,0.3157894736842105,0.0,0.6000000000000001,0.0,0.0
0.0011133481779757,0.0,0.17360956451181841,0.2,0.0,0.14896034488685486,0.536673374505586,0.3684210526315789,0.0,0.0,0.0,0.0
0.0011200149335324,0.0,0.7877567255882979,0.1599999999999999,0.0,0.9170647403698063,0.34695718548331134,0.3157894736842105,0.0,0.6000000000000001,0.0,0.0
0.0011266816890891,0.0,0.05652408228348008,0.68,0.0,0.09584663656489732,0.31226146693498025,0.15789473684210525,0.0,0.0,0.0,0.0
0.0011466819557594,0.0,0.008809978775099892,0.7733333333333334,0.0,0.39283863678932296,0.2914440358059815,0.42105263157894735,0.0,0.2,0.0,0.0
0.0011533487113161,0.0,0.13806821912859496,0.4933333333333334,0.0,0.3679375139832335,0.6560960377489418,0.5263157894736843,0.0,0.4,0.0,1.0
0.0011600154668728,0.0,0.17102576395994773,0.64,0.0,0.3558116536928715,0.34695718548331134,0.47368421052631576,0.0,0.2,0.0,0.5
0.0011733489779863,0.0,0.06974383559650142,0.72,0.0,0.011756479101371568,0.6984248143779058,0.42105263157894735,0.0,0.0,0.0,0.0
0.0011800157335431,0.0,0.0,0.2666666666666667,0.0,0.9763523775899984,0.16653944903198944,0.2631578947368421,0.0,0.2,0.0,0.0
0.0012466832891105,0.0,0.039124750936929076,0.4666666666666667,0.0,0.4721926125675018,0.34695718548331134,0.3157894736842105,0.0,0.4,0.0,0.0
0.001260016800224,0.0,0.043919119497222506,0.5733333333333334,0.0,0.3571914376216748,0.47415168968149324,0.6842105263157896,0.0,0.4,0.0,0.0
0.0013066840891211,0.0,0.23646845308606323,0.2533333333333333,0.0,0.12873394835499785,0.22899174241898548,0.3157894736842105,0.0,0.0,0.0,0.0
0.0013200176002346,0.0,0.03622144808397108,0.64,0.0,0.33182597165468025,0.2359308861286517,0.42105263157894735,0.0,0.2,0.0,0.0
0.0013266843557914,0.0,0.046360247348745005,0.5733333333333334,0.0,0.19505916288781344,0.36083547290264384,0.15789473684210525,0.0,0.2,0.0,0.0
0.0013333511113481,0.0,0.31838541014642935,0.5333333333333333,0.0,0.2896996321166817,0.68461591839567,0.5789473684210527,0.0,0.4,0.0,1.0
0.0013466846224616,0.0,0.1404461913642513,0.3733333333333333,0.0,0.4621031776558272,0.504614530566928,0.5263157894736843,0.0,0.4,0.0,0.0
0.0013533513780183,0.0,0.03079503551135769,0.5733333333333334,0.0,0.1870531808806656,0.6245229338699605,0.3684210526315789,0.0,0.2,0.0,0.0
0.0013600181335751,0.0,0.022431444874955454,0.2533333333333333,0.0,0.4774032684551106,0.6939143709666228,0.5789473684210527,0.0,1.0,0.0,1.0
0.0013666848891318,0.0,0.4528433723784321,0.08,0.0,0.026185654290304807,0.404760252584831,0.15789473684210525,0.0,0.0,0.0,0.0
0.001386685155802,0.0,0.2983928824723182,0.3866666666666667,0.0,0.45204062222469826,0.6071750745957949,0.3684210526315789,0.0,0.4,0.0,0.0
0.0014333524446992,0.0,0.028693507898667116,0.5333333333333333,0.0,0.033726445386670946,0.15266116161265703,0.5789473684210527,0.0,0.0,0.0,0.0
0.0014466859558127,0.0,0.6062298626410261,0.56,0.0,0.35792530607301926,0.3643050447574768,0.15789473684210525,0.0,0.4,0.0,0.0
0.0014600194669262,0.0,0.6244788901333352,0.68,0.0,0.04925496712386704,0.5273749219346332,0.10526315789473684,0.0,0.2,0.0,0.0
0.0014733529780397,0.0,0.009211226161791337,0.32,0.0,0.40540995091021487,0.5667198667684408,0.15789473684210525,0.0,0.2,0.0,1.0
0.0014800197335964,0.0,0.2656368507997156,0.3066666666666666,0.0,0.3193637354018103,0.48310318506696276,0.5263157894736843,0.0,0.2,0.0,0.0
0.0014933532447099,0.0,0.08194318480788598,0.2133333333333333,0.0,0.3468956552260464,0.41634862257997357,0.3157894736842105,0.0,0.2,0.0,0.0
0.0015066867558234,0.0,0.18530000989383547,0.2,0.0,0.6032360478274702,0.1387828741933245,0.3157894736842105,0.0,0.2,0.0,0.5
0.0015133535113801,0.0,0.15015638057165875,0.2666666666666667,0.0,0.4690871401678714,0.4441051974186386,0.21052631578947367,0.0,0.2,0.0,1.0
0.0015266870224936,0.0,0.0,0.7333333333333334,0.0,0.002652909519372565,0.5345916313926862,0.10526315789473684,0.0,0.0,0.0,0.0
0.0015333537780503,0.0,0.20042089625412282,0.2933333333333333,0.0,0.5782402739628091,0.18041773645132186,0.47368421052631576,0.0,0.2,0.0,0.0
0.0015400205336071,0.0,0.08567571844769212,0.5733333333333334,0.0,0.6326635525134372,0.2012351675803205,0.2631578947368421,0.0,0.2,0.0,0.0
0.0015466872891638,0.0,0.03555115246649521,0.6133333333333334,0.0,0.4951442237221133,0.8962598015404899,0.42105263157894735,0.0,0.4,0.0,0.0
0.0015533540447205,0.0,0.8037563884589664,0.4133333333333333,0.0,0.38069142675745904,0.3064325862188606,0.5789473684210527,0.0,0.0,0.0,0.5
0.001566687555834,0.0,0.12801479221281864,0.4533333333333333,0.0,0.5128506546981338,0.34695718548331134,0.10526315789473684,0.0,0.4,0.0,0.0
0.0015733543113908,0.0,0.06161945859225723,0.28,0.0,0.622554721557946,0.404760252584831,0.8421052631578947,0.0,0.4,0.0,1.0
0.0015866878225043,0.0,0.3020286200267274,0.3466666666666667,0.0,0.30528187946440294,0.9714801193532718,0.2631578947368421,0.0,0.4,0.0,0.5
0.0016000213336177,0.0,0.002915624729983716,0.6933333333333334,0.0,0.00030734913582769393,0.7286100895149539,0.47368421052631576,0.0,0.0,0.0,0.0
0.001620021600288,0.0,0.05453300861739395,0.2666666666666667,0.0,0.21908529163205212,0.6245229338699605,0.10526315789473684,0.0,0.2,0.0,0.0
0.0016400218669582,0.0,0.11692341479353145,0.2533333333333333,0.0,0.38725817261031137,0.6939143709666228,1.0,0.0,0.4,0.0,1.0
0.0016466886225149,0.0,0.012401488006730176,0.76,0.0,0.009560761736012257,0.31226146693498025,0.5789473684210527,0.0,0.0,0.0,0.0
0.0016533553780717,0.0,0.08298690484430721,0.8,0.0,0.17812094929469086,0.23128165984317536,0.15789473684210525,0.0,0.0,0.0,0.0
0.0016600221336284,0.0,0.10013558657492866,0.3733333333333333,0.0,0.27650611154343663,0.45971827076538757,0.42105263157894735,0.0,0.4,0.0,0.0
0.0016733556447419,0.0,0.012128864563884038,0.44,0.0,0.09995869037494716,0.6765665116924571,0.3684210526315789,0.0,0.2,0.0,1.0
0.0016933559114121,0.0,0.0,0.0266666666666666,0.0,0.0,0.11970022899174235,0.0,0.0,0.0,0.0,0.0
0.0017066894225256,0.0,0.15897419766495274,0.3066666666666666,0.0,0.2991621979516811,0.3348136839913955,0.15789473684210525,0.0,0.2,0.0,1.0
0.0017133561780823,0.0,0.0,0.56,0.0,0.008594679747051288,0.6513774200263688,0.42105263157894735,0.0,0.0,0.0,0.0
0.0017266896891958,0.0,0.035359298401936336,0.5866666666666667,0.0,0.13468248014102072,0.8673929637082785,0.15789473684210525,0.0,0.2,0.0,0.5
0.0017400232003093,0.0,0.42089995078801734,0.0933333333333333,0.0,0.0400848147501541,0.34633266254944134,0.21052631578947367,0.0,0.0,0.0,0.0
0.0017600234669795,0.0,0.9966623910409982,0.1466666666666666,0.0,0.2841025130952316,0.4718617722573034,0.2631578947368421,0.0,0.0,0.0,1.0
0.001773356978093,0.0,0.27305652625619203,0.5066666666666667,0.0,0.6859538402494387,0.39553119145097493,0.631578947368421,0.0,0.4,0.0,0.5
0.0017800237336497,0.0,0.02018706391317707,0.7333333333333334,0.0,0.2874057758690192,0.2012351675803205,0.42105263157894735,0.0,0.0,0.0,0.0
0.0017866904892065,0.0,0.010616639675839817,0.6266666666666667,0.0,0.10127869502754487,0.24980917354798413,0.2631578947368421,0.0,0.2,0.0,0.0
0.00180002400032,0.0,0.03043111403260834,0.6266666666666667,0.0,0.18841991720730533,0.30976337519950037,0.5789473684210527,0.0,0.2,0.0,0.5
0.0018066907558767,0.0,0.18545964214280755,0.48,0.0,0.14034500930524368,0.809520505169662,0.8421052631578947,0.0,0.2,0.0,0.5
0.0018133575114334,0.0,0.05242748632014455,0.6266666666666667,0.0,0.4790403907319632,0.3239192283672194,0.47368421052631576,0.0,0.2,0.0,1.0
0.0018333577781037,0.0,0.008266810880834885,0.64,0.0,0.41945931909282863,0.5781694538893901,0.10526315789473684,0.0,0.2,0.0,0.0
0.0018400245336604,0.0,0.0,0.3066666666666666,0.0,0.35113163113355866,0.4625633196863507,0.15789473684210525,0.0,0.4,0.0,0.5
0.0018466912892171,0.0,0.006225540339261598,0.0933333333333333,0.0,0.1500016861938695,0.26021788911248345,0.3684210526315789,0.0,0.0,0.0,0.0
0.0018600248003306,0.0,0.9604721043543061,0.2533333333333333,0.0,0.19169505469552553,0.6144611754909445,0.42105263157894735,0.0,0.2,0.0,0.0
0.0018800250670008,0.0,0.11518169558376701,0.5733333333333334,0.0,0.33089821699707495,0.18402609118034827,0.2631578947368421,0.0,0.2,0.0,0.0
0.0019200256003413,0.0,0.1478649819480878,0.6,0.0,0.30603170239629546,0.6175837901602943,0.42105263157894735,0.0,0.2,0.0,0.0
0.001926692355898,0.0,0.1949393123316892,0.44,0.0,0.7591317268733518,0.35257789188814104,0.47368421052631576,0.0,0.4,0.0,1.0
0.0019400258670115,0.0,0.6938276949051401,0.8266666666666667,0.0,0.7418777038588297,0.2925542987995281,0.2631578947368421,0.0,0.4,0.0,0.0
0.0019600261336817,0.0,0.026389420997519477,0.6133333333333334,0.0,0.09015337001269484,0.9058358198598293,0.631578947368421,0.0,0.2,0.0,0.0
0.0019866931559087,0.0,0.9156986908436869,0.6266666666666667,0.0,0.8475379919725854,0.2775657483866491,0.3684210526315789,0.0,0.4,0.0,0.0
0.0019933599114654,0.0,0.26423475836475613,0.1599999999999999,0.0,0.5781926762498701,0.34001804177364514,0.10526315789473684,0.0,0.2,0.0,0.5
0.0020266936892491,0.0,0.8832631831071343,0.36,0.0,0.08159947908395083,0.03469571854833106,0.0,0.0,0.0,0.0,0.0
0.0020466939559194,0.0,0.08291305931375809,0.4,0.0,0.07189745833516707,0.5377836374991326,0.6842105263157896,0.0,0.0,0.0,1.0
0.0020533607114761,0.0,0.9683209358968253,0.08,0.0,0.15593907566330192,0.28908472694469506,0.21052631578947367,0.0,0.0,0.0,0.0
0.0020666942225896,0.0,0.01694106835991214,0.12,0.0,0.14693142338556606,0.10408715564499331,0.21052631578947367,0.0,0.0,0.0,0.0
0.0020800277337031,0.0,0.09556877725155127,0.3733333333333333,0.0,0.04608464401031659,0.5782388453264867,0.47368421052631576,0.0,0.0,0.0,0.5
0.00210669475593,0.0,0.9685410619994435,0.48,0.0,0.04706144874422845,0.5551314967732982,0.10526315789473684,0.0,0.0,0.0,0.5
0.0021133615114868,0.0,0.0,0.5066666666666667,0.0,0.0,0.2914440358059815,0.3157894736842105,0.0,0.0,0.0,0.5
0.0021400285337137,0.0,0.02336247888119275,0.2133333333333333,0.0,0.31035100845888597,0.4232877662896398,0.7894736842105263,0.0,0.2,0.0,0.0
0.0021466952892705,0.0,0.28967279328532103,0.56,0.0,0.8070845663239379,0.0863229477482478,0.42105263157894735,0.0,0.0,0.0,0.0
0.002160028800384,0.0,0.15844070723593728,0.4133333333333333,0.0,0.5201806852775585,0.48199292207341615,0.736842105263158,0.0,0.4,0.0,0.5
0.0021866958226109,0.0,0.7425581966038404,0.2266666666666666,0.0,0.76648072854583,0.16813545208521263,0.2631578947368421,0.0,0.2,0.0,0.5
0.0021933625781677,0.0,0.7019572147850848,0.5466666666666667,0.0,0.26838724109712025,0.49198528901533545,0.736842105263158,0.0,0.0,0.0,0.0
0.0022066960892811,0.0,0.034403736991683274,0.2666666666666667,0.0,0.4396963964124727,0.4510443411283047,0.42105263157894735,0.0,0.2,0.0,1.0
0.0022133628448379,0.0,0.0,0.1066666666666666,0.0,0.20864044834280704,0.2081743112899867,0.3157894736842105,0.0,0.0,0.0,0.0
0.0022333631115081,0.0,0.054693990118534354,0.8800000000000001,0.0,0.001650671213334171,0.36173756158490045,0.15789473684210525,0.0,0.0,0.0,0.0
0.0022400298670648,0.0,0.10285048095736728,0.2666666666666667,0.0,0.21490854525431544,0.6404829644021928,0.3157894736842105,0.0,0.2,0.0,0.0
0.0022533633781783,0.0,0.40819131399627034,0.0933333333333333,0.0,0.20408671792280753,0.2775657483866491,0.2631578947368421,0.0,0.0,0.0,0.5
0.0022666968892918,0.0,0.07380941713102408,0.6666666666666667,0.0,0.4587450661105099,0.29838317951564775,0.3684210526315789,0.0,0.4,0.0,0.5
0.002313364178189,0.0,0.3683474453339053,0.68,0.0,0.38372439179866064,0.25654014294636035,0.2631578947368421,0.0,0.2,0.0,0.0
0.0023200309337457,0.0,0.34265846583986426,0.3866666666666667,0.0,0.4918907608744595,0.40059676635903124,0.42105263157894735,0.0,0.2,0.0,0.5
0.0023733649781997,0.0,0.6430625495138292,0.2266666666666666,0.0,0.6060422225634521,0.13087225036430503,0.10526315789473684,0.0,0.2,0.0,0.0
0.0023866984893131,0.0,0.029009173710419577,0.5066666666666667,0.0,0.03655897244908752,0.9943792935951704,0.5789473684210527,0.0,0.2,0.0,0.0
0.0023933652448699,0.0,0.14638453388777456,0.6133333333333334,0.0,0.12852185166375815,0.3931718825896884,0.42105263157894735,0.0,0.0,0.0,0.0
0.0024000320004266,0.0,0.19053112586969354,0.12,0.0,0.7510555602133385,0.17347859274165567,0.3157894736842105,0.0,0.4,0.0,1.0
0.0024133655115401,0.0,0.46695825244369266,0.4,0.0,0.35887716135592734,0.5551314967732982,0.7894736842105263,0.0,0.4,0.0,1.0
0.0024266990226536,0.0,0.9667921035721073,0.0933333333333333,0.0,0.5025948800720684,0.08236763583373802,0.15789473684210525,0.0,0.0,0.0,0.0
0.0024333657782103,0.0,0.014203810275875936,0.44,0.0,0.018994565397211796,0.3261397543543127,0.3157894736842105,0.0,0.0,0.0,1.0
0.0024600328004373,0.0,0.01284581348383013,0.7733333333333334,0.0,0.010323788264652332,0.17347859274165567,0.5263157894736843,0.0,0.0,0.0,0.0
0.0024866998226643,0.0,0.29857204417684297,0.7066666666666667,0.0,0.17742236681822807,0.1387828741933245,0.10526315789473684,0.0,0.0,0.0,0.0
0.002493366578221,0.0,0.02474017353015867,0.5733333333333334,0.0,0.10921142305391084,0.7286100895149539,1.0,0.0,0.2,0.0,0.0
0.0025000333337777,0.0,0.04863237779403639,0.56,0.0,0.4173736155629947,0.6245229338699605,0.2631578947368421,0.0,0.4,0.0,0.0
0.0025133668448912,0.0,0.19074328403609536,0.44,0.0,0.7052989835712432,0.25258483103185064,0.3157894736842105,0.0,0.2,0.0,0.5
0.0025467006226749,0.0,0.9218510959999857,0.48,0.0,0.14072750157005584,0.36277843314135033,0.47368421052631576,0.0,0.0,0.0,0.0
0.0025533673782317,0.0,0.01739485901447723,0.2933333333333333,0.0,0.11641910223995944,0.1596003053223231,0.2631578947368421,0.0,0.0,0.0,0.5
0.0026067014226856,0.0,0.2734283136097229,0.7333333333333334,0.0,0.30709738638917405,0.5690097841926306,0.5789473684210527,0.0,0.0,0.0,0.0
0.0026133681782423,0.0,0.030306490897007946,0.7333333333333334,0.0,0.07586015324815394,0.6661577961279578,0.3157894736842105,0.0,0.0,0.0,1.0
